frame_id,frame_name,delta_area_nm2_per_frame
390,11dd74426e8374ac110c4036c77c09ab_000000000430,-2.926829
391,11dd74426e8374ac110c4036c77c09ab_000000000431,15.380201
392,11dd74426e8374ac110c4036c77c09ab_000000000432,-5.451937
393,11dd74426e8374ac110c4036c77c09ab_000000000433,12.217090
394,11dd74426e8374ac110c4036c77c09ab_000000000434,-8.367953
395,11dd74426e8374ac110c4036c77c09ab_000000000435,5.163205
396,11dd74426e8374ac110c4036c77c09ab_000000000436,-28.524537
397,11dd74426e8374ac110c4036c77c09ab_000000000437,0.286944
398,11dd74426e8374ac110c4036c77c09ab_000000000438,44.261332
399,11dd74426e8374ac110c4036c77c09ab_000000000439,-2.077151
400,11dd74426e8374ac110c4036c77c09ab_000000000440,-7.004841
401,11dd74426e8374ac110c4036c77c09ab_000000000441,-48.608321
402,11dd74426e8374ac110c4036c77c09ab_000000000442,2.180775
403,11dd74426e8374ac110c4036c77c09ab_000000000443,8.091822
404,11dd74426e8374ac110c4036c77c09ab_000000000444,2.525108
405,11dd74426e8374ac110c4036c77c09ab_000000000445,11.717535
406,11dd74426e8374ac110c4036c77c09ab_000000000446,-0.593472
407,11dd74426e8374ac110c4036c77c09ab_000000000447,13.293769
408,11dd74426e8374ac110c4036c77c09ab_000000000448,16.973294
409,11dd74426e8374ac110c4036c77c09ab_000000000449,35.400593
410,11dd74426e8374ac110c4036c77c09ab_000000000450,-11.068249
411,11dd74426e8374ac110c4036c77c09ab_000000000451,-25.321748
412,11dd74426e8374ac110c4036c77c09ab_000000000452,-3.098996
413,11dd74426e8374ac110c4036c77c09ab_000000000453,2.238164
414,11dd74426e8374ac110c4036c77c09ab_000000000454,4.648494
415,11dd74426e8374ac110c4036c77c09ab_000000000455,-17.274032
416,11dd74426e8374ac110c4036c77c09ab_000000000456,-4.763271
417,11dd74426e8374ac110c4036c77c09ab_000000000457,32.651508
418,11dd74426e8374ac110c4036c77c09ab_000000000458,-20.714635
419,11dd74426e8374ac110c4036c77c09ab_000000000459,-14.461980
420,11dd74426e8374ac110c4036c77c09ab_000000000460,2.357624
421,11dd74426e8374ac110c4036c77c09ab_000000000461,19.643917
422,11dd74426e8374ac110c4036c77c09ab_000000000462,3.738872
423,11dd74426e8374ac110c4036c77c09ab_000000000463,-59.465875
424,11dd74426e8374ac110c4036c77c09ab_000000000464,-0.237389
425,11dd74426e8374ac110c4036c77c09ab_000000000465,-0.534125
426,11dd74426e8374ac110c4036c77c09ab_000000000466,17.210682
427,11dd74426e8374ac110c4036c77c09ab_000000000467,14.124629
428,11dd74426e8374ac110c4036c77c09ab_000000000468,-22.433234
429,11dd74426e8374ac110c4036c77c09ab_000000000469,1.068249
430,11dd74426e8374ac110c4036c77c09ab_000000000470,-35.674212
431,11dd74426e8374ac110c4036c77c09ab_000000000471,-12.064112
432,11dd74426e8374ac110c4036c77c09ab_000000000472,22.931202
433,11dd74426e8374ac110c4036c77c09ab_000000000473,36.995176
434,11dd74426e8374ac110c4036c77c09ab_000000000474,-19.573599
435,11dd74426e8374ac110c4036c77c09ab_000000000475,33.616998
436,11dd74426e8374ac110c4036c77c09ab_000000000476,-1.543027
437,11dd74426e8374ac110c4036c77c09ab_000000000477,-17.626113
438,11dd74426e8374ac110c4036c77c09ab_000000000478,-10.148368
439,11dd74426e8374ac110c4036c77c09ab_000000000479,-0.712166
440,11dd74426e8374ac110c4036c77c09ab_000000000480,-7.031186
441,11dd74426e8374ac110c4036c77c09ab_000000000481,0.000000
442,11dd74426e8374ac110c4036c77c09ab_000000000482,23.717218
443,11dd74426e8374ac110c4036c77c09ab_000000000483,3.990878
444,11dd74426e8374ac110c4036c77c09ab_000000000484,31.636481
445,11dd74426e8374ac110c4036c77c09ab_000000000485,28.329826
446,11dd74426e8374ac110c4036c77c09ab_000000000486,6.130268
447,11dd74426e8374ac110c4036c77c09ab_000000000487,14.913056
448,11dd74426e8374ac110c4036c77c09ab_000000000488,6.248158
449,11dd74426e8374ac110c4036c77c09ab_000000000489,-26.747755
450,11dd74426e8374ac110c4036c77c09ab_000000000490,30.623145
451,11dd74426e8374ac110c4036c77c09ab_000000000491,-24.807122
452,11dd74426e8374ac110c4036c77c09ab_000000000492,7.477745
453,11dd74426e8374ac110c4036c77c09ab_000000000493,-19.299812
454,11dd74426e8374ac110c4036c77c09ab_000000000494,26.601643
455,11dd74426e8374ac110c4036c77c09ab_000000000495,-2.525108
456,11dd74426e8374ac110c4036c77c09ab_000000000496,43.235145
457,11dd74426e8374ac110c4036c77c09ab_000000000497,0.059347
458,11dd74426e8374ac110c4036c77c09ab_000000000498,-16.676558
459,11dd74426e8374ac110c4036c77c09ab_000000000499,-8.605341
460,11dd74426e8374ac110c4036c77c09ab_000000000500,21.795252
461,11dd74426e8374ac110c4036c77c09ab_000000000501,6.572700
462,11dd74426e8374ac110c4036c77c09ab_000000000502,-1.543027
463,11dd74426e8374ac110c4036c77c09ab_000000000503,-3.916914
464,11dd74426e8374ac110c4036c77c09ab_000000000504,-2.314540
465,11dd74426e8374ac110c4036c77c09ab_000000000505,-31.145520
466,11dd74426e8374ac110c4036c77c09ab_000000000506,24.973413
467,11dd74426e8374ac110c4036c77c09ab_000000000507,-51.602984
468,11dd74426e8374ac110c4036c77c09ab_000000000508,-12.911319
469,11dd74426e8374ac110c4036c77c09ab_000000000509,-0.516499
470,11dd74426e8374ac110c4036c77c09ab_000000000510,-11.305595
471,11dd74426e8374ac110c4036c77c09ab_000000000511,0.688666
472,11dd74426e8374ac110c4036c77c09ab_000000000512,-26.149589
473,11dd74426e8374ac110c4036c77c09ab_000000000513,-14.436424
474,11dd74426e8374ac110c4036c77c09ab_000000000514,16.654879
475,11dd74426e8374ac110c4036c77c09ab_000000000515,-18.938307
476,11dd74426e8374ac110c4036c77c09ab_000000000516,16.855451
477,11dd74426e8374ac110c4036c77c09ab_000000000517,5.354018
478,11dd74426e8374ac110c4036c77c09ab_000000000518,1.319943
479,11dd74426e8374ac110c4036c77c09ab_000000000519,-14.418865
480,11dd74426e8374ac110c4036c77c09ab_000000000520,-1.731860
481,11dd74426e8374ac110c4036c77c09ab_000000000521,-9.633027
482,11dd74426e8374ac110c4036c77c09ab_000000000522,1.899110
483,11dd74426e8374ac110c4036c77c09ab_000000000523,24.997341
484,11dd74426e8374ac110c4036c77c09ab_000000000524,-3.815116
485,11dd74426e8374ac110c4036c77c09ab_000000000525,3.315935
486,11dd74426e8374ac110c4036c77c09ab_000000000526,-32.806765
487,11dd74426e8374ac110c4036c77c09ab_000000000527,-1.602374
488,11dd74426e8374ac110c4036c77c09ab_000000000528,17.685460
489,11dd74426e8374ac110c4036c77c09ab_000000000529,0.178042
490,11dd74426e8374ac110c4036c77c09ab_000000000530,-3.264290
491,11dd74426e8374ac110c4036c77c09ab_000000000531,-20.237194
492,11dd74426e8374ac110c4036c77c09ab_000000000532,0.890208
493,11dd74426e8374ac110c4036c77c09ab_000000000533,4.835192
494,11dd74426e8374ac110c4036c77c09ab_000000000534,-1.074948
495,11dd74426e8374ac110c4036c77c09ab_000000000535,-45.645589
496,11dd74426e8374ac110c4036c77c09ab_000000000536,55.260400
497,11dd74426e8374ac110c4036c77c09ab_000000000537,6.987160
498,11dd74426e8374ac110c4036c77c09ab_000000000538,-35.936464
499,11dd74426e8374ac110c4036c77c09ab_000000000539,2.984218
500,11dd74426e8374ac110c4036c77c09ab_000000000540,7.189438
501,11dd74426e8374ac110c4036c77c09ab_000000000541,-14.076096
502,11dd74426e8374ac110c4036c77c09ab_000000000542,-24.103300
503,11dd74426e8374ac110c4036c77c09ab_000000000543,2.238164
504,11dd74426e8374ac110c4036c77c09ab_000000000553,97.296754
505,11dd74426e8374ac110c4036c77c09ab_000000000554,-51.270929
506,11dd74426e8374ac110c4036c77c09ab_000000000555,-19.202245
507,11dd74426e8374ac110c4036c77c09ab_000000000556,65.755347
508,11dd74426e8374ac110c4036c77c09ab_000000000557,-0.716632
509,11dd74426e8374ac110c4036c77c09ab_000000000558,-11.884145
510,11dd74426e8374ac110c4036c77c09ab_000000000559,5.195581
511,11dd74426e8374ac110c4036c77c09ab_000000000560,-12.421618
512,11dd74426e8374ac110c4036c77c09ab_000000000561,29.321208
513,11dd74426e8374ac110c4036c77c09ab_000000000562,-26.962950
514,11dd74426e8374ac110c4036c77c09ab_000000000563,18.244908
515,11dd74426e8374ac110c4036c77c09ab_000000000564,-0.298597
516,11dd74426e8374ac110c4036c77c09ab_000000000565,-8.539863
517,11dd74426e8374ac110c4036c77c09ab_000000000566,1.015228
518,11dd74426e8374ac110c4036c77c09ab_000000000567,22.872499
519,11dd74426e8374ac110c4036c77c09ab_000000000568,42.679899
520,11dd74426e8374ac110c4036c77c09ab_000000000569,-1.483313
521,11dd74426e8374ac110c4036c77c09ab_000000000570,5.871446
522,11dd74426e8374ac110c4036c77c09ab_000000000571,-2.286774
523,11dd74426e8374ac110c4036c77c09ab_000000000572,-6.023420
524,11dd74426e8374ac110c4036c77c09ab_000000000573,2.747089
525,11dd74426e8374ac110c4036c77c09ab_000000000574,17.782499
526,11dd74426e8374ac110c4036c77c09ab_000000000575,-3.043480
527,11dd74426e8374ac110c4036c77c09ab_000000000576,4.246772
528,11dd74426e8374ac110c4036c77c09ab_000000000577,-15.380201
529,11dd74426e8374ac110c4036c77c09ab_000000000578,-6.255380
530,11dd74426e8374ac110c4036c77c09ab_000000000579,5.738881
531,11dd74426e8374ac110c4036c77c09ab_000000000580,8.723099
532,11dd74426e8374ac110c4036c77c09ab_000000000581,-7.575323
533,11dd74426e8374ac110c4036c77c09ab_000000000582,92.453372
534,11dd74426e8374ac110c4036c77c09ab_000000000583,-1.319943
535,11dd74426e8374ac110c4036c77c09ab_000000000584,-29.096126
536,11dd74426e8374ac110c4036c77c09ab_000000000585,6.947094
538,11dd74426e8374ac110c4036c77c09ab_000000000593,7.678984
539,11dd74426e8374ac110c4036c77c09ab_000000000594,10.623557
540,11dd74426e8374ac110c4036c77c09ab_000000000595,19.351224
541,11dd74426e8374ac110c4036c77c09ab_000000000596,-2.848665
542,11dd74426e8374ac110c4036c77c09ab_000000000597,-21.540217
543,11dd74426e8374ac110c4036c77c09ab_000000000598,14.509108
544,11dd74426e8374ac110c4036c77c09ab_000000000599,68.767351
545,11dd74426e8374ac110c4036c77c09ab_000000000600,-16.114091
546,11dd74426e8374ac110c4036c77c09ab_000000000601,-7.505774
547,11dd74426e8374ac110c4036c77c09ab_000000000602,79.859970
548,11dd74426e8374ac110c4036c77c09ab_000000000603,-0.119439
549,11dd74426e8374ac110c4036c77c09ab_000000000604,-4.887128
550,11dd74426e8374ac110c4036c77c09ab_000000000605,-77.523419
551,11dd74426e8374ac110c4036c77c09ab_000000000606,10.931806
552,11dd74426e8374ac110c4036c77c09ab_000000000607,-79.216483
553,11dd74426e8374ac110c4036c77c09ab_000000000608,0.284562
554,11dd74426e8374ac110c4036c77c09ab_000000000609,127.021810
555,11dd74426e8374ac110c4036c77c09ab_000000000610,-52.150275
556,11dd74426e8374ac110c4036c77c09ab_000000000611,123.379545
557,11dd74426e8374ac110c4036c77c09ab_000000000612,-1.599427
558,11dd74426e8374ac110c4036c77c09ab_000000000613,-11.405694
559,11dd74426e8374ac110c4036c77c09ab_000000000614,-5.624103
560,11dd74426e8374ac110c4036c77c09ab_000000000615,-5.394548
561,11dd74426e8374ac110c4036c77c09ab_000000000616,27.274230
562,11dd74426e8374ac110c4036c77c09ab_000000000617,7.621247
563,11dd74426e8374ac110c4036c77c09ab_000000000618,30.986875
564,11dd74426e8374ac110c4036c77c09ab_000000000619,-3.213773
565,11dd74426e8374ac110c4036c77c09ab_000000000620,14.540080
566,11dd74426e8374ac110c4036c77c09ab_000000000621,-2.603207
567,11dd74426e8374ac110c4036c77c09ab_000000000622,-3.213773
568,11dd74426e8374ac110c4036c77c09ab_000000000623,-21.922525
569,11dd74426e8374ac110c4036c77c09ab_000000000624,-5.968436
570,11dd74426e8374ac110c4036c77c09ab_000000000625,-153.113343
571,11dd74426e8374ac110c4036c77c09ab_000000000626,-1.721664
572,11dd74426e8374ac110c4036c77c09ab_000000000627,89.469154
573,11dd74426e8374ac110c4036c77c09ab_000000000628,52.239058
574,11dd74426e8374ac110c4036c77c09ab_000000000629,24.866469
575,11dd74426e8374ac110c4036c77c09ab_000000000630,-97.032641
576,11dd74426e8374ac110c4036c77c09ab_000000000631,-12.225519
577,11dd74426e8374ac110c4036c77c09ab_000000000632,1.661721
578,11dd74426e8374ac110c4036c77c09ab_000000000633,3.560831
579,11dd74426e8374ac110c4036c77c09ab_000000000634,-38.338279
580,11dd74426e8374ac110c4036c77c09ab_000000000635,52.759644
581,11dd74426e8374ac110c4036c77c09ab_000000000636,-60.830861
582,11dd74426e8374ac110c4036c77c09ab_000000000637,-9.495549
583,11dd74426e8374ac110c4036c77c09ab_000000000638,1.661721
584,11dd74426e8374ac110c4036c77c09ab_000000000639,-22.757728
585,11dd74426e8374ac110c4036c77c09ab_000000000640,10.100430
586,11dd74426e8374ac110c4036c77c09ab_000000000641,-16.956946
587,11dd74426e8374ac110c4036c77c09ab_000000000642,11.810089
588,11dd74426e8374ac110c4036c77c09ab_000000000643,-6.468843
589,11dd74426e8374ac110c4036c77c09ab_000000000644,-18.397626
590,11dd74426e8374ac110c4036c77c09ab_000000000645,-22.267880
591,11dd74426e8374ac110c4036c77c09ab_000000000646,-17.019954
592,11dd74426e8374ac110c4036c77c09ab_000000000647,-40.827966
593,11dd74426e8374ac110c4036c77c09ab_000000000648,15.783455
594,11dd74426e8374ac110c4036c77c09ab_000000000649,1.839763
595,11dd74426e8374ac110c4036c77c09ab_000000000650,39.041826
596,11dd74426e8374ac110c4036c77c09ab_000000000651,-58.239886
597,11dd74426e8374ac110c4036c77c09ab_000000000652,0.059719
598,11dd74426e8374ac110c4036c77c09ab_000000000653,80.800062
599,11dd74426e8374ac110c4036c77c09ab_000000000654,13.887240
600,11dd74426e8374ac110c4036c77c09ab_000000000655,-35.192878
601,11dd74426e8374ac110c4036c77c09ab_000000000656,-1.364985
602,11dd74426e8374ac110c4036c77c09ab_000000000657,18.196234
603,11dd74426e8374ac110c4036c77c09ab_000000000658,26.538087
604,11dd74426e8374ac110c4036c77c09ab_000000000659,34.764595
605,11dd74426e8374ac110c4036c77c09ab_000000000660,68.479353
606,11dd74426e8374ac110c4036c77c09ab_000000000661,6.202026
607,11dd74426e8374ac110c4036c77c09ab_000000000662,-98.239893
608,11dd74426e8374ac110c4036c77c09ab_000000000663,13.643273
609,11dd74426e8374ac110c4036c77c09ab_000000000664,29.367053
610,11dd74426e8374ac110c4036c77c09ab_000000000665,12.918708
611,11dd74426e8374ac110c4036c77c09ab_000000000666,6.706231
612,11dd74426e8374ac110c4036c77c09ab_000000000667,-22.967359
613,11dd74426e8374ac110c4036c77c09ab_000000000668,-0.652819
614,11dd74426e8374ac110c4036c77c09ab_000000000669,-27.127661
615,11dd74426e8374ac110c4036c77c09ab_000000000670,3.831418
616,11dd74426e8374ac110c4036c77c09ab_000000000671,-120.542293
617,11dd74426e8374ac110c4036c77c09ab_000000000672,-58.119920
618,11dd74426e8374ac110c4036c77c09ab_000000000673,-8.961424
619,11dd74426e8374ac110c4036c77c09ab_000000000674,26.765579
620,11dd74426e8374ac110c4036c77c09ab_000000000675,20.000000
621,11dd74426e8374ac110c4036c77c09ab_000000000676,-39.001478
622,11dd74426e8374ac110c4036c77c09ab_000000000677,-6.496391
623,11dd74426e8374ac110c4036c77c09ab_000000000678,27.151582
624,11dd74426e8374ac110c4036c77c09ab_000000000679,-1.110494
625,11dd74426e8374ac110c4036c77c09ab_000000000680,50.913130
626,11dd74426e8374ac110c4036c77c09ab_000000000681,-3.800563
627,11dd74426e8374ac110c4036c77c09ab_000000000682,-2.801264
628,11dd74426e8374ac110c4036c77c09ab_000000000683,-23.346065
629,11dd74426e8374ac110c4036c77c09ab_000000000684,-1.032999
630,11dd74426e8374ac110c4036c77c09ab_000000000685,-6.994982
631,11dd74426e8374ac110c4036c77c09ab_000000000686,11.758253
632,11dd74426e8374ac110c4036c77c09ab_000000000687,-13.757143
633,11dd74426e8374ac110c4036c77c09ab_000000000688,-15.880067
634,11dd74426e8374ac110c4036c77c09ab_000000000689,-2.720711
635,11dd74426e8374ac110c4036c77c09ab_000000000690,56.792781
636,11dd74426e8374ac110c4036c77c09ab_000000000691,-2.967359
637,11dd74426e8374ac110c4036c77c09ab_000000000692,-19.677726
638,11dd74426e8374ac110c4036c77c09ab_000000000693,-24.771287
639,11dd74426e8374ac110c4036c77c09ab_000000000694,81.244265
640,11dd74426e8374ac110c4036c77c09ab_000000000695,-23.768925
641,11dd74426e8374ac110c4036c77c09ab_000000000696,7.107163
642,11dd74426e8374ac110c4036c77c09ab_000000000697,-5.274847
643,11dd74426e8374ac110c4036c77c09ab_000000000698,0.388673
644,11dd74426e8374ac110c4036c77c09ab_000000000699,-48.837820
645,11dd74426e8374ac110c4036c77c09ab_000000000700,2.611276
646,11dd74426e8374ac110c4036c77c09ab_000000000701,-12.240974
647,11dd74426e8374ac110c4036c77c09ab_000000000702,-8.162132
648,11dd74426e8374ac110c4036c77c09ab_000000000703,47.762279
649,11dd74426e8374ac110c4036c77c09ab_000000000704,31.097800
650,11dd74426e8374ac110c4036c77c09ab_000000000705,7.893175
651,11dd74426e8374ac110c4036c77c09ab_000000000706,-19.937417
652,11dd74426e8374ac110c4036c77c09ab_000000000707,-1.782706
653,11dd74426e8374ac110c4036c77c09ab_000000000708,-67.543767
654,11dd74426e8374ac110c4036c77c09ab_000000000709,-3.365517
655,11dd74426e8374ac110c4036c77c09ab_000000000710,70.670951
656,11dd74426e8374ac110c4036c77c09ab_000000000711,4.747774
657,11dd74426e8374ac110c4036c77c09ab_000000000712,-24.591871
658,11dd74426e8374ac110c4036c77c09ab_000000000713,47.632712
659,11dd74426e8374ac110c4036c77c09ab_000000000714,20.843470
660,11dd74426e8374ac110c4036c77c09ab_000000000715,-69.312818
661,11dd74426e8374ac110c4036c77c09ab_000000000716,5.872292
662,11dd74426e8374ac110c4036c77c09ab_000000000717,3.375687
663,11dd74426e8374ac110c4036c77c09ab_000000000718,13.984683
664,11dd74426e8374ac110c4036c77c09ab_000000000719,3.264095
665,11dd74426e8374ac110c4036c77c09ab_000000000720,23.501484
666,11dd74426e8374ac110c4036c77c09ab_000000000721,-3.798220
667,11dd74426e8374ac110c4036c77c09ab_000000000722,-5.756677
668,11dd74426e8374ac110c4036c77c09ab_000000000723,12.759644
669,11dd74426e8374ac110c4036c77c09ab_000000000724,8.427300
670,11dd74426e8374ac110c4036c77c09ab_000000000725,-18.160237
671,11dd74426e8374ac110c4036c77c09ab_000000000726,0.593472
672,11dd74426e8374ac110c4036c77c09ab_000000000727,16.320475
673,11dd74426e8374ac110c4036c77c09ab_000000000728,-4.272997
674,11dd74426e8374ac110c4036c77c09ab_000000000729,27.181009
675,11dd74426e8374ac110c4036c77c09ab_000000000730,-4.332344
676,11dd74426e8374ac110c4036c77c09ab_000000000731,0.830861
677,11dd74426e8374ac110c4036c77c09ab_000000000732,-1.899110
678,11dd74426e8374ac110c4036c77c09ab_000000000733,1.008902
679,11dd74426e8374ac110c4036c77c09ab_000000000734,-31.397108
680,11dd74426e8374ac110c4036c77c09ab_000000000735,3.266544
681,11dd74426e8374ac110c4036c77c09ab_000000000736,13.946588
682,11dd74426e8374ac110c4036c77c09ab_000000000737,0.712166
683,11dd74426e8374ac110c4036c77c09ab_000000000738,3.648531
684,11dd74426e8374ac110c4036c77c09ab_000000000739,3.772473
685,11dd74426e8374ac110c4036c77c09ab_000000000740,-3.536693
686,11dd74426e8374ac110c4036c77c09ab_000000000741,-26.525199
687,11dd74426e8374ac110c4036c77c09ab_000000000742,1.414677
688,11dd74426e8374ac110c4036c77c09ab_000000000743,24.874742
689,11dd74426e8374ac110c4036c77c09ab_000000000744,-1.650457
690,11dd74426e8374ac110c4036c77c09ab_000000000745,5.069260
691,11dd74426e8374ac110c4036c77c09ab_000000000746,-4.361922
692,11dd74426e8374ac110c4036c77c09ab_000000000747,-18.213970
693,11dd74426e8374ac110c4036c77c09ab_000000000748,-14.323607
694,11dd74426e8374ac110c4036c77c09ab_000000000749,0.058945
695,11dd74426e8374ac110c4036c77c09ab_000000000750,0.884173
696,11dd74426e8374ac110c4036c77c09ab_000000000751,-2.475685
697,11dd74426e8374ac110c4036c77c09ab_000000000752,-25.582081
698,11dd74426e8374ac110c4036c77c09ab_000000000753,-7.073386
699,11dd74426e8374ac110c4036c77c09ab_000000000754,-21.736478
700,11dd74426e8374ac110c4036c77c09ab_000000000755,-56.239676
701,11dd74426e8374ac110c4036c77c09ab_000000000756,17.203976
702,11dd74426e8374ac110c4036c77c09ab_000000000757,-19.684717
703,11dd74426e8374ac110c4036c77c09ab_000000000758,-18.077475
704,11dd74426e8374ac110c4036c77c09ab_000000000759,19.454806
705,11dd74426e8374ac110c4036c77c09ab_000000000760,8.034433
706,11dd74426e8374ac110c4036c77c09ab_000000000761,3.443329
707,11dd74426e8374ac110c4036c77c09ab_000000000762,-37.245337
708,11dd74426e8374ac110c4036c77c09ab_000000000763,-1.979914
709,11dd74426e8374ac110c4036c77c09ab_000000000764,-5.824964
710,11dd74426e8374ac110c4036c77c09ab_000000000765,5.968436
711,11dd74426e8374ac110c4036c77c09ab_000000000766,-41.377331
712,11dd74426e8374ac110c4036c77c09ab_000000000767,15.760636
713,11dd74426e8374ac110c4036c77c09ab_000000000768,9.614243
714,11dd74426e8374ac110c4036c77c09ab_000000000769,-12.864119
715,11dd74426e8374ac110c4036c77c09ab_000000000770,5.107604
716,11dd74426e8374ac110c4036c77c09ab_000000000771,-0.670785
717,11dd74426e8374ac110c4036c77c09ab_000000000772,-0.237389
718,11dd74426e8374ac110c4036c77c09ab_000000000773,-186.236733
719,11dd74426e8374ac110c4036c77c09ab_000000000774,-6.137016
720,11dd74426e8374ac110c4036c77c09ab_000000000775,2.779770
721,11dd74426e8374ac110c4036c77c09ab_000000000776,7.718795
722,11dd74426e8374ac110c4036c77c09ab_000000000777,47.055237
723,11dd74426e8374ac110c4036c77c09ab_000000000778,2.069584
724,11dd74426e8374ac110c4036c77c09ab_000000000779,-5.222382
725,11dd74426e8374ac110c4036c77c09ab_000000000780,70.071736
726,11dd74426e8374ac110c4036c77c09ab_000000000781,11.879484
727,11dd74426e8374ac110c4036c77c09ab_000000000782,65.308465
728,11dd74426e8374ac110c4036c77c09ab_000000000783,12.453372
729,11dd74426e8374ac110c4036c77c09ab_000000000784,24.218077
730,11dd74426e8374ac110c4036c77c09ab_000000000785,13.092056
731,11dd74426e8374ac110c4036c77c09ab_000000000786,4.866469
732,11dd74426e8374ac110c4036c77c09ab_000000000787,-20.770577
733,11dd74426e8374ac110c4036c77c09ab_000000000788,50.846485
734,11dd74426e8374ac110c4036c77c09ab_000000000789,62.921124
735,11dd74426e8374ac110c4036c77c09ab_000000000790,6.172107
736,11dd74426e8374ac110c4036c77c09ab_000000000791,53.590504
737,11dd74426e8374ac110c4036c77c09ab_000000000792,77.151335
738,11dd74426e8374ac110c4036c77c09ab_000000000793,2.908012
739,11dd74426e8374ac110c4036c77c09ab_000000000794,29.376589
740,11dd74426e8374ac110c4036c77c09ab_000000000795,4.956703
741,11dd74426e8374ac110c4036c77c09ab_000000000796,21.737832
742,11dd74426e8374ac110c4036c77c09ab_000000000797,94.611368
743,11dd74426e8374ac110c4036c77c09ab_000000000798,-14.658754
744,11dd74426e8374ac110c4036c77c09ab_000000000799,-9.424098
745,11dd74426e8374ac110c4036c77c09ab_000000000800,-29.600973
746,11dd74426e8374ac110c4036c77c09ab_000000000801,-3.556855
747,11dd74426e8374ac110c4036c77c09ab_000000000802,-5.187150
748,11dd74426e8374ac110c4036c77c09ab_000000000803,-13.752409
749,11dd74426e8374ac110c4036c77c09ab_000000000804,-0.860832
750,11dd74426e8374ac110c4036c77c09ab_000000000805,53.316534
751,11dd74426e8374ac110c4036c77c09ab_000000000806,2.567931
752,11dd74426e8374ac110c4036c77c09ab_000000000807,18.367288
753,11dd74426e8374ac110c4036c77c09ab_000000000808,-19.169139
754,11dd74426e8374ac110c4036c77c09ab_000000000809,25.816024
755,11dd74426e8374ac110c4036c77c09ab_000000000810,24.866469
756,11dd74426e8374ac110c4036c77c09ab_000000000811,8.367953
757,11dd74426e8374ac110c4036c77c09ab_000000000812,-71.255268
758,11dd74426e8374ac110c4036c77c09ab_000000000813,12.961521
759,11dd74426e8374ac110c4036c77c09ab_000000000814,52.180119
760,11dd74426e8374ac110c4036c77c09ab_000000000815,-35.926860
761,11dd74426e8374ac110c4036c77c09ab_000000000816,25.774575
762,11dd74426e8374ac110c4036c77c09ab_000000000817,-13.467025
763,11dd74426e8374ac110c4036c77c09ab_000000000818,-3.442136
764,11dd74426e8374ac110c4036c77c09ab_000000000819,-1.780415
765,11dd74426e8374ac110c4036c77c09ab_000000000820,12.896803
766,11dd74426e8374ac110c4036c77c09ab_000000000821,-18.769330
767,11dd74426e8374ac110c4036c77c09ab_000000000822,-33.419820
768,11dd74426e8374ac110c4036c77c09ab_000000000823,48.194424
769,11dd74426e8374ac110c4036c77c09ab_000000000824,49.554896
770,11dd74426e8374ac110c4036c77c09ab_000000000825,-3.204748
771,11dd74426e8374ac110c4036c77c09ab_000000000826,-120.787764
772,11dd74426e8374ac110c4036c77c09ab_000000000827,135.327823
773,11dd74426e8374ac110c4036c77c09ab_000000000828,-6.587537
774,11dd74426e8374ac110c4036c77c09ab_000000000829,21.864455
775,11dd74426e8374ac110c4036c77c09ab_000000000830,-29.195529
776,11dd74426e8374ac110c4036c77c09ab_000000000831,20.931541
